開始,終了,タイプ,放送局,配信サイト,時間,期間
2020-04-12,,配信,,J:COMオンデマンド,日曜 0:00（土曜深夜） 更新,2020年4月12日
2020-04-12,,配信,,ビデオパス,日曜 0:00（土曜深夜） 更新,2020年4月12日
2020-04-12,,配信,,auスマートパスプレミアム,日曜 0:00（土曜深夜） 更新,2020年4月12日
2020-04-12,,配信,,みるプラス,日曜 0:00（土曜深夜） 更新,2020年4月12日
2020-04-12,,配信,,ひかりTV,日曜 0:00（土曜深夜） 更新,2020年4月12日
2020-04-12,,配信,,FOD,日曜 0:00（土曜深夜） 更新,2020年4月12日
2020-04-12,,配信,,GYAO!,日曜 0:00（土曜深夜） 更新,2020年4月12日
2020-04-12,,配信,,バンダイチャンネル,日曜 0:00（土曜深夜） 更新,2020年4月12日
2020-04-12,,配信,,Hulu,日曜 0:00（土曜深夜） 更新,2020年4月12日
2020-04-12,,配信,,ニコニコチャンネル,日曜 0:00（土曜深夜） 更新,2020年4月12日
2020-04-12,,配信,,ビデオマーケット,日曜 0:00（土曜深夜） 更新,2020年4月12日
2020-04-12,,配信,,クランクイン！ビデオ,日曜 0:00（土曜深夜） 更新,2020年4月12日
2020-04-12,,配信,,AbemaTV,日曜 2:00（土曜深夜） 更新,2020年4月12日
2020-04-12,,配信,,ニコニコ生放送,日曜 23:30 - 月曜 0:00,2020年4月12日
2020-04-12,,配信,,U-NEXT,日曜 更新,2020年4月12日
2020-04-12,,配信,,アニメ放題,日曜 更新,2020年4月12日
2022-04-12,2022-06-14,放送,読売テレビ,,火曜 2:29 - 2:59（月曜深夜）,2022年4月12日 - 6月14日
2022-04-13,2022-06-15,放送,TOKYO MX,,水曜 22:00 - 22:30,2022年4月13日 - 6月15日
2022-04-14,2022-06-16,放送,WOWOWプライム,,木曜 0:00 - 0:30（水曜深夜）,2022年4月14日 - 6月16日
2022-04-14,2022-06-16,放送,BSフジ,,木曜 0:30 - 1:00（水曜深夜）,2022年4月14日 - 6月16日
2022-04-14,2022-06-16,放送,AT-X,,木曜 23:00 - 23:30,2022年4月14日 - 6月16日
2022-04-12,,配信,,dアニメストア,火曜 2:59（月曜深夜） 更新,2022年4月12日
2022-04-14,,配信,,WOWOWオンデマンド,木曜 0:30（水曜深夜） 更新,2022年4月14日
2022-04-18,,配信,,U-NEXT,月曜 2:59（日曜深夜） 更新,2022年4月18日
2022-04-18,,配信,,アニメ放題,月曜 2:59（日曜深夜） 更新,2022年4月18日
2022-04-18,,配信,,Amazon Prime Video,月曜 2:59（日曜深夜） 更新,2022年4月18日
2022-04-18,,配信,,ABEMAビデオ,月曜 2:59（日曜深夜） 更新,2022年4月18日
2022-04-18,,配信,,FOD,月曜 2:59（日曜深夜） 更新,2022年4月18日
2022-04-18,,配信,,GYAO!,月曜 2:59（日曜深夜） 更新,2022年4月18日
2022-04-18,,配信,,ビデオマーケット,月曜 2:59（日曜深夜） 更新,2022年4月18日
2022-04-18,,配信,,ABEMA[61],月曜 2:59 - 3:30（日曜深夜）,2022年4月18日
2022-04-18,,配信,,バンダイチャンネル,月曜 3:00（日曜深夜） 更新,2022年4月18日
2022-04-18,,配信,,ニコニコチャンネル,月曜 3:00（日曜深夜） 更新,2022年4月18日
2022-04-18,,配信,,Hulu,月曜 12:00 更新,2022年4月18日
2022-04-18,,配信,,ニコニコ生放送,月曜 23:00 - 23:30,2022年4月18日
2022-04-19,,配信,,TELASA,火曜 0:00（月曜深夜） 更新,2022年4月19日
2022-04-19,,配信,,J:COMオンデマンド,火曜 0:00（月曜深夜） 更新,2022年4月19日
2022-04-19,,配信,,みるプラス,火曜 0:00（月曜深夜） 更新,2022年4月19日
2022-04-19,,配信,,auスマートパスプレミアム,火曜 0:00（月曜深夜） 更新,2022年4月19日
