tweet_id	text	predictions	anime_id	anime_title
1607089500500684801	猫ぼっち🐱🎸  #ぼっち・ざ・ろっく #後藤ひとり #ぼっちざろっく https://t.co/BsRMw5F6m2	0	2022-10-582	ぼっち・ざ・ろっく!
1593988623392997377	キャスト #BTR_anime #ぼっち・ざ・ろっく #bs11 https://t.co/d9e1hY9bOC	1	2022-10-582	ぼっち・ざ・ろっく!
1445536857400352777	第1話のCパート(ですかね?)私が原作で読んで堕ちた「面倒なバカだな」という科白があって嬉しゅうございました。 何故このセリフで落ちたのか、説明すると大変にうざいので(私が)やめておきますが、「吸血鬼すぐ死ぬ」はいいぞ!  #吸血鬼すぐ死ぬ	2	2021-10-369	吸血鬼すぐ死ぬ
1612455929152405506	提供 #sugushinu #吸血鬼すぐ死ぬ https://t.co/kmBZJ1ZZ02	1	2021-10-369	吸血鬼すぐ死ぬ
1620391546494537729	🧛「#アルマジロのジョン from #吸血鬼すぐ死ぬ」第2巻発売記念フェア🦇 at #マンガ展渋谷 https://t.co/GhCS3xDriS  ✨会期満了✨  たくさんのご来店ありがとうございました😊 皆様の会話から愛されるジョンの人気が伝わってきました🧡  これからも #盆ノ木至 先生と #吸死 を応援していきましょう✨ https://t.co/a3f2btUauS	2	2021-10-369	吸血鬼すぐ死ぬ
1656584939234799616	【 #吸血鬼すぐ死ぬ × #グラッテ 】 5月31日(水)よりコラボリバイバル開催が決定! 全12種のキャラクターがプリントされたコラボラテとクッキーをお楽しみいただけます♪ 開催店舗はグラッテ8店舗 記念グッズもご用意しておりますのでお見逃しなく! メニューなど詳細は近日公開いたします。 https://t.co/Uk48Vxw2yM	2	2021-10-369	吸血鬼すぐ死ぬ
1519512852868243456	店員姿×ミニキャラのロナルドたちが爆カワ💗  \本日4/28(木)～開催!🎉/ 「#吸血鬼すぐ死ぬ×ロールアイスクリームファクトリー」コラボスタート!🍨💜  キャラクターをイメージしたロールアイス&ドリンク、グッズなど盛り沢山!🎁💕  全国6店舗にて開催中!🌹🔽 https://t.co/o51KOtPVU2 https://t.co/gmM7Podehy	2	2021-10-369	吸血鬼すぐ死ぬ
1654825181972688901	自己紹介の時に描いた推したち。あと5、6人追加する予定だったけど折れたのでこれだけッ #ハイキュー #ツイステ #吸血鬼すぐ死ぬ #艦これ  #イラスト #推し  あと最近鬼滅の半天狗にハマってしまった、、、 空積 可 喜怒哀楽のビジュどストライクすぎて辛い   絶 https://t.co/Ep9hdQMjpC	1	2021-10-369	吸血鬼すぐ死ぬ
1568178838290714624	\ #吸血鬼すぐ死ぬ ×カラ鉄/  コンセプトルームのご予約は ⏰9/12 19時~ コラボ特設サイトにて受付❗️ 楽しみにお待ちください🎶	2	2021-10-369	吸血鬼すぐ死ぬ
1051804317508755457	【新作グッズ情報】吸血鬼すぐ死ぬ  マスキングテープ (いっぱい食べるジョン) ¥800+税  明日10月16日(火)より予約開始致します! ※11月下旬入荷予定  サイズ 幅20mm ×10M   #秋田書店ストア #吸血鬼すぐ死ぬ https://t.co/ZmT3fl8hwG	1	2021-10-369	吸血鬼すぐ死ぬ
1495035021920325636	【吸死】二次創作動画使用イラスト集 その2 #吸血鬼すぐ死ぬ https://t.co/4Har6Lh5gS https://t.co/2EFIvwD6vU	1	2021-10-369	吸血鬼すぐ死ぬ
1620061553579147264	アイキャッチwwwww #sugushinu #吸血鬼すぐ死ぬ https://t.co/PwAcG8boOU	1	2021-10-369	吸血鬼すぐ死ぬ
1368760972932907011	#秋田書店ストア オープンしております! 本日も12時〜20時迄の営業です❣️  原作絵グッズが盛り沢山! この機会にぜひお立ち寄り下さい🙌✨ #弱虫ペダル #吸血鬼すぐ死ぬ #BEASTARS #魔入りました入間くん #僕の心のヤバイやつ #薔薇王の葬列 #マカロニほうれん荘 #六道の悪女たち #ダーウィンズゲーム https://t.co/PCSweYDnOy	2	2021-10-369	吸血鬼すぐ死ぬ
1532565236464558081	\新たな有償特典付きセット登場/  ✝️『#吸血鬼すぐ死ぬ』✝️ 繋がる!ジョンのアクリルスタンド  21～23巻新刊発売時の 3連続企画✨となります!  【第1弾】は 🔸最新刊までの全巻セット 🔸収納BOX 🔸【有償】アクスタ1  【第2弾】【第3弾】と続きますので 🔽詳細をチェック! https://t.co/X6RaZTomZY https://t.co/vFs4gpD6nk	2	2021-10-369	吸血鬼すぐ死ぬ
1475686194046406659	#吸血鬼すぐ死ぬ 家賃8000円トレンド入りしてて笑う🤣🤣🤣 トレンドに乗ってか知らんけど、Blu-rayのランキングも上がってて笑う🤣🤣3,146円OFFだからお買い得っちゃーそうだよね!!!!  https://t.co/I0XST0w3xy	2	2021-10-369	吸血鬼すぐ死ぬ
1336856695364993027	【新作予約情報】吸血鬼すぐ死ぬ  アクリルチャーム付き缶バッジ  ¥1000+税  ※12月10日より店頭予約受付開始 ※1月下旬頃入荷予定   #秋田書店ストア #吸血鬼すぐ死ぬ https://t.co/xHZnT8jpgi	1	2021-10-369	吸血鬼すぐ死ぬ
1465323151244820481	BランクなのにFランクの仕事である街の雑用とかやって街の人に好かれてる冒険者ギルドの人みたいだサテツさん......。 #吸血鬼すぐ死ぬ	1	2021-10-369	吸血鬼すぐ死ぬ
1470406238307758082	ヒット! #sugushinu #吸血鬼すぐ死ぬ https://t.co/RVSWqJqe4p	1	2021-10-369	吸血鬼すぐ死ぬ
1620063795828891649	ママン最強吸血鬼か!?!? #sugushinu #吸血鬼すぐ死ぬ #bs11 https://t.co/eSTApdBQvg	1	2021-10-369	吸血鬼すぐ死ぬ
1507921561919299589	#吸血鬼すぐ死ぬ スペシャルステージ ありがとうございました❣️  あっという間の濃密な時間でした🥺 ちん!って鳴いてた記憶しかないけど、めちゃくちゃ楽しかったー!  来てくださった皆様の作品愛を直に感じることができて幸せでした✨  二期に向けて、これからどんどん盛り上げていきましょうっ!! https://t.co/qXWyViefVq	2	2021-10-369	吸血鬼すぐ死ぬ
1477272798871846912	今年一発目のガチャはコチラっ!!️  #吸血鬼すぐ死ぬ  #Y談おじさん  #フクマさん https://t.co/c1s8nLQ8pW	2	2021-10-369	吸血鬼すぐ死ぬ
1641772858937606148	#吸血鬼すぐ死ぬ 4/12  ひとりだち未遂から夏まで🌻 https://t.co/Owi0x4cNLt	1	2021-10-369	吸血鬼すぐ死ぬ
1485540629040234496	喜多川海夢 #その着せ替え人形は恋をする #喜多川海夢 #着せ恋 #MyDressUpDarling #marinkitagawa https://t.co/Bf5kMZl6oH	1	2022-01-417	その着せ替え人形は恋をする
1592507841788936192	あたし、、ちゃんと雫たんになれてる?  その着せ替え人形は恋をする  喜多川海夢  #着せ恋  #喜多川海夢 #黒江雫 #アナログイラスト #カイロイラスト  #絵柄が好みっていう人にフォローされたい https://t.co/V9wSJDzEJy	2	2022-01-417	その着せ替え人形は恋をする
1487442967548035072	ポーズかわいい #着せ恋 #bs11 https://t.co/5Y2amGJkUj	2	2022-01-417	その着せ替え人形は恋をする
1571094487275016193	お花のスタンドにひな人形が。 この方たちが送られたってことですかね。すごい。 #着せ恋 https://t.co/vTx4zDFzSy	2	2022-01-417	その着せ替え人形は恋をする
1484908112687423496	外でその話はやばい #kisekoi_anime #着せ恋 #bs11‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍‍ https://t.co/46G6c0WDSo	1	2022-01-417	その着せ替え人形は恋をする
1607868903065292800	おはようございます。  皆さん今日で仕事納めですかね。  最後まで気を抜かずに頑張りましょう!  ★新着動画★ その着せ替え人形は恋をする 史上最高にイカレタ動画が爆誕。 https://t.co/IgTFNdl8lf  byPさん  #着せ恋  #その着せ替え人形は恋をする  #アニメ好きな人と繋がりたい  #喜多川海夢 https://t.co/mBF11IAjXj	2	2022-01-417	その着せ替え人形は恋をする
1507913822299836421	着せ恋12話見た!! 控えめに言って最の高だったやばみ!!!  コミックあるから先を知ってるけど 2期きてくれー頼むー🙏🙏  #着せ恋 #MyDressUpDarling #その着せ替え人形は恋をする #喜多川海夢 https://t.co/Xe7Li6KrUv	2	2022-01-417	その着せ替え人形は恋をする
1492419072897609728	買ったよね #着せ恋 https://t.co/FNeNk0YpYf	1	2022-01-417	その着せ替え人形は恋をする
1626800652482674690	リアルにしらすバーガートンビさんに襲われて半分持ってかれたw🤣 海夢ちゃんとおまじ体験出来たボクは勝ち組🏆  #着せ恋 https://t.co/qYtULE2agy	2	2022-01-417	その着せ替え人形は恋をする
1505198950709866500	毎週落ちてる #着せ恋 #tokyomx #bs11 https://t.co/uqgAIC4VAH	1	2022-01-417	その着せ替え人形は恋をする
1533748144801910784	喜多川海夢 #喜多川海夢 #その着せ替え人形は恋をする #fanart #着せ恋 https://t.co/Wz58IPOzJJ https://t.co/b5GOHoQemr	1	2022-01-417	その着せ替え人形は恋をする
1498307619231977476	着せ恋まじおもろい  #着せ恋  #絵師さんと繋がりたい  #歌い手さんMIX師さん絵師さん動画師さんとPさん繋がりたい https://t.co/MVm8JiUobT	2	2022-01-417	その着せ替え人形は恋をする
1508103800644849671	喜多川さんと出会い、様々な事を経験した五条くん。五条くんが楽しそうで何よりでした。あと花火のシーンの作画エグい。  こんなにハマった作品はかぐや様以来。 マジで2期求む。 #着せ恋 https://t.co/ZXYfBS2U5G	2	2022-01-417	その着せ替え人形は恋をする
1473627907331620864	/ #着せ恋 × acosta!  ノベルティを解禁✨ \  コスプレイベント「acosta!」会場内 #着せ恋 ブースにて配布の『海夢の名言ステッカー』は全4種! ぜひGETしてね💖  🔸会場 池袋サンシャインシティ  🔸配布期間 12月25日(土)~12月26日(日) 1月8日(土)~1月10日(月祝)  https://t.co/KP9tTGOAYT https://t.co/PRwfyWtqgx	2	2022-01-417	その着せ替え人形は恋をする
1642855424520249344	【🕷cosplay☁️】  着せ恋 / 黒江雫(和服ver)  「ご主人様......💜」  📸@panag99   #Uアコスタ #Uアコスタ2023 #Uアコスタ池袋 #コスプレ #cosplay #着せ恋 #着せ恋展 https://t.co/sM9hxDSA5O	1	2022-01-417	その着せ替え人形は恋をする
1654169685099773952	深夜に起きちゃったのでage(`・ω・ ́)  #コスフェスTDC での #着せ恋  場所と時間が限られた中でしたが撮って頂けて感謝です🥲! 次はゆっくりお願いしたいなあ🐬 📸@minato_kiryu https://t.co/VXbk7jvH2G	2	2022-01-417	その着せ替え人形は恋をする
1484906964971057152	衣装代(生地代?)をちゃんと用意してくるって良い子だな... てっきり「五条くん持ちね!」(または「立て替えて!」)って言うかと思ったw #BS11 #その着せ替え人形は恋をする #着せ恋	2	2022-01-417	その着せ替え人形は恋をする
1531839926001881088	【コスプレ】 その着せ替え人形は恋をする  五条新菜/あずきさん@anan_azuki  喜多川海夢  📸東雲さん@9232kei5   #着せ恋 #みんなの海夢 https://t.co/lKdzhABWay	1	2022-01-417	その着せ替え人形は恋をする
1541055354129489920	ジュジュ様描いてます。 #着せ恋 #乾紗寿叶 https://t.co/wNklzn0EPk	1	2022-01-417	その着せ替え人形は恋をする
1526718459500892160	「自分の気持ちは自分の為に言わなきゃだめだよ!」  #着せ恋 #喜多川海夢 #初コス #コスプレイヤーさんと繋がりたい  #RTで私を有名にしてください  #重加工 https://t.co/zR7FDt4doP	1	2022-01-417	その着せ替え人形は恋をする
1419210697397850113	ポチタ作成03  ポチタを動かそうとすると、上昇負荷を受けて成れ果てへと変貌してしまう。ボンドルドの気持ちってこんな感じなんかなぁ。  #チェンソーマン  #Blender3d https://t.co/NMUO9vS0oH	1	2022-10-588	チェンソーマン
1602720122501992448	チェンソーマン 大交流展のグッズ飾り終えました。ノートやクリアファイルは傷つき安いのでビニールのまま壁に貼るのがオススメです。 #チェンソーマン   #ベースヤードトーキョー https://t.co/iE2EzSSjpl	1	2022-10-588	チェンソーマン
1644181303754121217	ヨル #チェンソーマン  #チェンソーマン2部 https://t.co/HPbVx92S9e	1	2022-10-588	チェンソーマン
1472417091802529794	早川アキ #チェンソーマン #chainsawman https://t.co/ooiiI2qcD8	1	2022-10-588	チェンソーマン
1597974573240451072	【『チェンソーマン×白猫プロジェクト』開催中!】 「デンジ」「アキ」「パワー」「マキマ」が白猫に登場 期間中キャラ「1回」ガチャが毎日1回無料! #チェンソーマン #白猫プロジェクト https://t.co/ZwfN1ViT0J	2	2022-10-588	チェンソーマン
1416956092270084096	『チェンソーマン』藤本タツキの新作読切『ルックバック』に称賛の嵐 「天才」「泣ける」の声多数  #ルックバック #藤本タツキ #チェンソーマン https://t.co/jLYc83Nu9p	2	2022-10-588	チェンソーマン
1633362322361323520	チェンソーマンQposket 早川アキ 入荷致しました。 #チェンソーマン #早川アキ  #ゲームれいんぼー https://t.co/4tc1iUm8pQ	1	2022-10-588	チェンソーマン
1580184660738330624	1話放送記念っていうことで。僕は天使の悪魔。えっと #なりきりさんと繋がりたい を使えばいいんだっけ...?へい人間君、暇なら僕の話し相手になってよ。  #チェンソーマン     #チェンソーマンなりきりさんと繋がりたい #なりきりさんがRTしてくれてそれを見たなりきりさんがきっとフォローしてくれる https://t.co/MiixS7bAdQ	2	2022-10-588	チェンソーマン
1598551056094400513	#チェンソーマン 8話 原作知ってたのに忘れてたから 新幹線のシーン 見た瞬間に全て察した... やっぱつれェわ...姫野先輩... でもサムライソードグッドデザイン賞 優勝できるくらいにはかっこいい 許せないけど あと幽霊(ゴースト)の悪魔って能力に対して代償デカすぎるんよ 弱すぎ...対人では強いのかな https://t.co/nz9phy5X90	1	2022-10-588	チェンソーマン
1468868042616627202	glamb×チェンソーマン 取扱&amp;予約受付開始!  Aki Sweat https://t.co/7sAwP8XVUh  藤本タツキによる『 #チェンソーマン 』とglambがコラボ。  バックプリントに大判でプリントされたアキは、原画を元にしながら水彩画風にすることで復讐に燃えるキャラクターを美しく表現。  数量限定につきお早めに! https://t.co/MnpyveXkpN	1	2022-10-588	チェンソーマン
1607579813023305728	【#2022秋アニメ 情報】 本日第12話放送予定の『チェンソーマン』📺✨ 放送までに話題のOP・EDを確認しよう👀💖 (2022-12-14掲載記事)  #チェンソーマン #chainsawman #秋アニメ https://t.co/mHObR9zlHR	2	2022-10-588	チェンソーマン
1410164306851745793	パワー / チェンソーマン  アニメ化おめでとうございます🎈 #チェンソーマン #chainsawman https://t.co/GM8jVMfjST	2	2022-10-588	チェンソーマン
1367146176672272385	『チェンソーマン』 キャラクター人気投票結果まとめ! #チェンソーマン #チェンソーマン第一部完結 #キャラクター人気投票開催 https://t.co/gxga78KAkr	1	2022-10-588	チェンソーマン
1541793930328829952	過去絵祭り ポチタ  #イラスト #チェンソーマン https://t.co/DEvUR5p4nH	2	2022-10-588	チェンソーマン
1571076730710011904	【明後日配信!】 TVアニメ『#チェンソーマン』 9/19(月・祝)20:00～メインキャスト登壇の舞台挨拶をYoutubeのMAPPAチャンネルにて生配信します! 最新情報も解禁!お見逃しなく!  ▽配信URL https://t.co/TuCKtltshN  #chainsawman https://t.co/4085nYor5m	2	2022-10-588	チェンソーマン
1620672640473247744	【カプセルトイ情報】 「#プロジェクトセカイ カプセルラバーマスコットキーチェーンコレクション Vol.1」  「ちゃびちゃび #チェンソーマン ソフビフィギュア」  「ペパクラ #SPYFAMILY アクリルスタンド」  エレベーター横の筐体にて稼働中がぁて!   #カプセル_アニ長岡 https://t.co/29nVtk2dtx	1	2022-10-588	チェンソーマン
1510178208414859265	アナログでマキマさん #チェンソーマン #chainsawman #イラスト #イラスト好きな人と繋がりたい https://t.co/2dXMyGWSMQ	1	2022-10-588	チェンソーマン
1462285841007472642	っぽぽぽぽぽpっっちいいいいいいい泣 #チェンソーマン https://t.co/g20pUHESaJ	1	2022-10-588	チェンソーマン
1582392860191920130	#チェンソーマン  #chainsawman 2話面白かった https://t.co/Uf4xWXtFFU	2	2022-10-588	チェンソーマン
1573305709454065666	米津玄師、約2年半ぶりとなるアリーナツアー初日にTVアニメ「チェンソーマン」OP「KICK BACK」初披露! #米津玄師 #KICKBACK #チェンソーマン https://t.co/18yiftwyw4	2	2022-10-588	チェンソーマン
1513136922121543685	偶然なんや・・・ ラスバレにしおりんが来ることを知らずに貼ってたんや・・・(笑)  #アサルトリリィ #アサルトリリィドール部  #六角汐里 https://t.co/pBVXpPsNlp	1	2020-10-136	アサルトリリィ BOUQUET
1417417760661938176	#アサルトリリィ #ラスバレ #アサふる 早速見てきた、一体「ゆゆりり」は何をしてたんですかねぇ...w🤔 あとキャンペーンも早速やってきてメモリアと💎マギジュエルもらってきた ちなメモリアのイラストかわいい https://t.co/Jd9LiEekKG https://t.co/HH25U6e50F	2	2020-10-136	アサルトリリィ BOUQUET
1630922554151161857	帰宅です。 赤尾ひかるさん、ご結婚おめでとうございます!  #アサルトリリィ #アサルトリリィドール部  #一柳梨璃 https://t.co/NHvhunqXj3	2	2020-10-136	アサルトリリィ BOUQUET
1433459712150806528	アサルトリリィ ふるーつ 4話のぽにて  #アサルトリリィ #アサふる #ラスバレ #ポニーテール #ポニテ #Pferdeschwanz https://t.co/Nno8Wszwjp	1	2020-10-136	アサルトリリィ BOUQUET
1272078091808960512	長沢雪様の解説を読んで泣いてしまいました。。 #アサルトリリィ #アサルトリリィ_FA https://t.co/dQaaA2njLO	1	2020-10-136	アサルトリリィ BOUQUET
1347527651724910595	9月の舞台が無料配信されると言う事で、この台詞を是非見てあげて下さい #アサルトリリィ  #アサルトリリィドール部 #石川葵 https://t.co/y8x6HY2TMb	2	2020-10-136	アサルトリリィ BOUQUET
1257567941576388608	折れぬ槍の心。 #カスタムリリィ #アサルトリリィ  #アゾカツ https://t.co/dSpM3wNLhp	1	2020-10-136	アサルトリリィ BOUQUET
1511342999099297806	ラスバレ攻略班に動画投稿しました!チャンネル登録RTお願いします! 【#ラスバレ】強要というバカげた考え方は辞めた方がいいよpart551【#アサルトリリィラストバレット】【#アサルトリリィ】 https://t.co/p784RJJZeM https://t.co/WFfeeSCLZD	1	2020-10-136	アサルトリリィ BOUQUET
1319462848137850880	梨璃ちゃんのだらしない表情にギャグチックな顔好き😊#アサルトリリィ https://t.co/im5Sn4cn2o	2	2020-10-136	アサルトリリィ BOUQUET
1632718450379591689	イルマ強化週間...!もうすぐ稽古開始。 遂にイルマの皆さんと会えるのですね...🌼  #アサルトリリィ #イルマ女子 #吉井霞子 https://t.co/45UtYCBp6L https://t.co/BgLvpHFb4p	2	2020-10-136	アサルトリリィ BOUQUET
1399659903959003141	GROWINGしましょ〜🌼たづまい  #アサルトリリィ_FA #アサルトリリィ https://t.co/nfz7qKQKjA	2	2020-10-136	アサルトリリィ BOUQUET
1343041108129980418	ほたるさんのステッカーかわいい😊 #アサルトリリィ學藝祭 #アサルトリリィ https://t.co/Axmvk7rvow	2	2020-10-136	アサルトリリィ BOUQUET
1431782142028050432	あっという間に本日千秋楽です。 最後まで全力で戦い抜きたいと思います! #アサルトリリィ #御台場女学校 #御台場TSA https://t.co/gpLrBjJynV	2	2020-10-136	アサルトリリィ BOUQUET
1579501972683919361	というわけで今日の解説はここまでです。本日の分はこちらにまとめました!それではみなさまおやすみなさいませー😴💤💤 #アサルトリリィ https://t.co/NTMq9mva7w	1	2020-10-136	アサルトリリィ BOUQUET
1478210358301306882	百合亜様お迎えしたの昨日なので未だ3と4の写真がありませぬが、こんな感じで末永く楽しめるホビーである、と主張する我輩です。 #アサルトリリィ https://t.co/28cK9oXphw	2	2020-10-136	アサルトリリィ BOUQUET
1638558884884533250	心を許した人にはちゃんとした言葉でお話されますよ。御巴留様や、今は霞子様にもそうですね #アサルトリリィ #イルマ女子 https://t.co/1VbtwHX0Ob https://t.co/0oEPnrlIQz	1	2020-10-136	アサルトリリィ BOUQUET
1490256247194406915	神琳誕生日おめでとう〜 手描きでの神琳まんじゅうでお祝い なんか髪色がしっくりきてないけどもう無理じゃ #アサルトリリィ #ラスバレ #アサルトリリィ_FA  #郭神琳 #郭神琳生誕祭2022 https://t.co/VO2S7rWtET	2	2020-10-136	アサルトリリィ BOUQUET
1332008213458325511	【リリィ】 「アサルトリリィ BOUQUET」第8話から、梨璃さんと結梨さんです👭  #アサルトリリィ https://t.co/keDQfOx5TW	1	2020-10-136	アサルトリリィ BOUQUET
1362972475005407236	アサルトリリィの抱き枕カバーのサンプルをTBS様に頂きました!! 総作監の潮月さん描き下ろしです! 可愛いので皆様も是非お手に取って頂けると嬉しいです✨ #アサルトリリィ https://t.co/Ja4GMF0nbg	2	2020-10-136	アサルトリリィ BOUQUET
1424394721691013131	というわけで今日の解説はここまでです。 本日の分はいつものここに纏めました! おやすみなさいませ～^^ #アサルトリリィ https://t.co/RAB7UJUuhi	1	2020-10-136	アサルトリリィ BOUQUET
1534656531916292096	星野源、話題の『SPY×FAMILY』イラストは「見ないで描きました!」/永山瑛太&川栄李奈出演、短編映画『半透明なふたり』無料公開【6/8 芸能・エンタメニュース】 https://t.co/9bjL44fsjT   #星野源 #SPY_FAMILY #透明なふたり #赤楚衛二 #ゾン100 #生田絵梨花 #オールドルーキー #Ado #OP_FILMRED	1	2022-10-547	SPY×FAMILY（Season 1 第2クール）
1604253832229572608	まだまだやってる🐰♥ https://t.co/BTNc422RCT 本日はゲストに🤣 アーニャ様をお招きしています🌿草 #APEX #ApexLegends #SPY_FAMILY #アーニャ #ゲーム #堕天使るちはぁ #DTR #YouTube #チャンネル登録 #歌ってみた #カラオケ #gameplay #ゲーム実況	2	2022-10-547	SPY×FAMILY（Season 1 第2クール）
1555841113600077824	/  夏休み企画実施中🏖️🎆  \  8月31日(水)までの間、 毎日WEBコンテンツをSNSで公開🎉👏  土曜はアーニャの夏休みイラスト🌻  ▼#アーニャ ×かき氷🍧 ・イラスト:川上大志  #SPY_FAMILY    #スパイファミリー https://t.co/MioEwuMRfo	1	2022-10-547	SPY×FAMILY（Season 1 第2クール）
1588895448588120064	鈴木雅之 #SPY_FAMILY #tvtokyo https://t.co/yL1gw6Aoba	1	2022-10-547	SPY×FAMILY（Season 1 第2クール）
1529315635188011008	このあと「お前に犬を飼う資格はない」といわれたアーニャ #ダミアニャ #アーニャ #ダミアン #SPY_FAMILY https://t.co/jSxOem35aK	0	2022-10-547	SPY×FAMILY（Season 1 第2クール）
1586704339510636544	【#コスプレ】  SPY×FAMILY                   ロイド・フォージャー  #池ハロ2022 #池袋ハロウィン2022 #ロイド・フォージャー #SPY_FAMILY https://t.co/gjEJYh9KB8	1	2022-10-547	SPY×FAMILY（Season 1 第2クール）
1525435326231355393	#SPY_FAMILY #スパイファミリー 2巻 #マシュマロチェア #ジョージ・ネルソン #富山県美術館 https://t.co/6AyB9V0LzG	1	2022-10-547	SPY×FAMILY（Season 1 第2クール）
1648899289408770048	【#SPY_FAMILY】  / TaS限定購入特典付き🎊🎶 \  TVアニメ第2クールキービジュアルグッズが登場✨  TaS限定特典として、対象商品を税込み4,000円以上ご購入で、1会計につき1枚「スクエア缶マグネット」をプレゼント🎁  🔽商品詳細はこちら https://t.co/AQX7kxiQB9  #スパイファミリー https://t.co/UqBf1BdmWR	2	2022-10-547	SPY×FAMILY（Season 1 第2クール）
1629083672803676167	1週間分のSPY×FAMILY シークレットミッション情報まとめました!! #USJファン #USJクールジャパン #SPY_FAMILY #SPY_FAMILYシークレットミッション #USJ #NOLIMIT #超元気特区 #USJファン https://t.co/rBhMrCA3IV	2	2022-10-547	SPY×FAMILY（Season 1 第2クール）
1528586535985356805	アニメ『スパイファミリー』ヨルの弟ユーリ役・小野賢章のコメントが公開 https://t.co/VD1D2Xx6Wt #SPY_FAMILY #スパイファミリー https://t.co/FZwgKulvXG	1	2022-10-547	SPY×FAMILY（Season 1 第2クール）
1591499910934831106	Yor Forger | ヨル・フォージャー | #SPYxFamily #SPY_FAMILY #スパイファミリー #ヒゲダン https://t.co/s7P29vSl46	1	2022-10-547	SPY×FAMILY（Season 1 第2クール）
1593995272559812608	#SPYxFAMLY 第20話 アーニャのレポート アーニャの恐るべしレポートw #SPY_FAMILY #スパイファミリー #アーニャ #アーニャ・フォージャー https://t.co/qYmx64W5vV	1	2022-10-547	SPY×FAMILY（Season 1 第2クール）
