tweet_id	text	predictions	anime_id	anime_title
1489992243314556930	《その着せ替え人形は恋をする》5話感想・画像 コスイベに初参加!本当に綺麗なものに対してしか出ない五条くんの「綺麗」がここで【着せ恋5話感想】  もゆげん-萌癒元- #その着せ替え人形は恋をする #着せ恋 #kisekoi https://t.co/DoPXvVKKKj	2	2022-01-417	その着せ替え人形は恋をする
1504141456142843911	最近ハマったので描いたお #着せ恋 https://t.co/AZ61vbmRzC	2	2022-01-417	その着せ替え人形は恋をする
1506028545121800193	「健康的な下◯を見ると、健康になれるから最高!!︎」ガール×北宇治コス_φ( ̄∇ ̄* ) #着せ恋 https://t.co/njzyKQDNso	2	2022-01-417	その着せ替え人形は恋をする
1613077857168945152	【フェア情報】 「『#チェンソーマン』#ちぇんそーまん ぶくぶ アニメイトフェア」 開催するんよ～🍊 詳細はこちら☟をご覧ください💕 https://t.co/8ImrXCPXo7	2	2022-10-588	チェンソーマン
1587467993285464067	#チェンソーマン 3話目までは色々言われていたけど、4話目になって漸くギアが掛かってきた感じ。 戦闘描写は沢山動き、迫力も充分。夢バトルの声優さんの演技はデンジくんの頭のネジが外れている感じが出て良し、静かな「コン」も良い。特にBパートの生活感ある日常描写は逸品。 今週は非常に満足。	2	2022-10-588	チェンソーマン
1579864859578990593	【#チェンソーマン】トコトコアクリルスタンド チェンソーマンのデフォルメイラストを描かせていただきました。 10月13日ご予約開始です。 #メガハウス #chainsawman  他シリーズも宜しくお願いします。 https://t.co/6wS4V5qQwc https://t.co/c4TsJFHxgl	2	2022-10-588	チェンソーマン
1587462747436244992	映画だとしてもトップオブトップの作画やろこれ。 #チェンソーマン	2	2022-10-588	チェンソーマン
1606581043544612864	#チェンソーマン   #ポチタ   #あみぐるみ   #ハンドメイド  ポチタのあみぐるみ、頑張ってみた❣️ https://t.co/P2y2hKBTd0	2	2022-10-588	チェンソーマン
1634364108056432641	#土日はフォロワーさんが増えるらしい 気になった人全員フォローするぜっ  #チェンソーマン  #KICKBACK   #guitar  #うちはマキマさん推し  https://t.co/p7Juc3bFSb...	2	2022-10-588	チェンソーマン
1367221251383521281	おはようです🙋‍♂️  みんな今日も頑張りましょうー!!! えいえいおぉ!🔥  #祭nine #祭 #わっしょい #パン #食べた #はっぴっぴ〜 #チェンソーマン #😳 https://t.co/67vlXEeaL6	2	2022-10-588	チェンソーマン
1583912204595712001	今更ながら、(というか、ずっととっていて、アニメ始まったら一気読みするつもりだった)  チェンソーマン、公安編、一気読みした。  くっそ面白いんですけど。  どハマりしたんですけど。  3人組とレゼ様が好きです。  #チェンソーマン	2	2022-10-588	チェンソーマン
1617906580875530241	#極道畫師 #デンジ #Denji #チェンソーマン #ChainsawMan #アナログ #illustration デンジを捧げて、サポートに感謝して、幸運が続いています(๑❛ᴗ❛๑)و✧ Offer Denji,thank you  your support, and have good luck (ฅ&gt;ω&lt;*ฅ)✧ 獻上電次,感謝支持,好運連連(๑•̀ᄇ•́)و✧ https://t.co/eZR9bDnPbL	2	2022-10-588	チェンソーマン
1239620992042815491	ここ髪食べてるのかわいい #チェンソーマン https://t.co/k5LiL9BYRe	2	2022-10-588	チェンソーマン
1338151828874092546	アニメ化&amp;第2部連載決定おめでとうございます! アキ君が動くのか...楽しみだな  タツキ先生のコメント好きだな  #チェンソーマン https://t.co/514QDPAczq	2	2022-10-588	チェンソーマン
1617665733563142144	おはゆあー😈💜  おまたせ!(誰も待ってない)  家にあるもので全力コスプレ   #チェンソーマン の  #姫野先輩 コスプレ  マキマ コベニ ヒメノ って来たぞ🤣 次はどうしようかな❔w https://t.co/ooBKnQAMwa	2	2022-10-588	チェンソーマン
1648690676195033089	#チェンソーマン #絵描きさんフォロバ100  デンジ君とアサちゃん デンジ君には絶対幸せになってもらいたい! https://t.co/ERxbHIt1Mg	2	2022-10-588	チェンソーマン
1667661870462021632	みんな、マキマのフィギュアの出来が悪いって言うけれど、これはものすごく“マキマさん”でしょう。それもそのはず、漫画とアニメを観ながら塗ったからな!おれのマキマさんを見てくれ! #チェンソーマン https://t.co/J8SyFl80sB	2	2022-10-588	チェンソーマン
1336676208369516545	チェンソーマンアニメ化決定おめでとうございます🎉🎉🎉自分は単行本でしか読んでいないのでまだどうなったかは知りませんが第2部も決まったそうで何よりです😊   #らいずの絵 #チェンソーマン #チェンソーマン好きと繋がりたい #デンジ #チェンソーマンアニメ化決定 #絵描きさんと繫がりたい #模写 https://t.co/aIUO0HXTNt	2	2022-10-588	チェンソーマン
1592412224332746752	/ 🪚#チェンソーマン  ×  #モンスト🪚 コラボ開催中💥 \   超究極クエスト「日本刀 VS チェンソー」(★5 サムライソード)が出現中!🗡️  全キャラがラックボーナスで宝箱2個確定✨ クエストをクリアして運極を目指そう🍀  👇詳細 https://t.co/7rbvaBON1D #chainsawman https://t.co/C50FF4we6M	2	2022-10-588	チェンソーマン
1662823257396109313	Twitter開始します。 ※自撮り 前回のネイルがかわいいマキマさん。 #チェンソーマン #マキマ #コスプレ #コスプレイヤーさんと繋がりたい #cospaly https://t.co/aiZmN47so1	2	2022-10-588	チェンソーマン
1487030413272879106	一(@takared2)さん、リクエストありがとうございました!大変お待たせしました💦 ナユタです!⛓️🐕‍🦺 河川敷で犬を散歩させてるシチュエーションを描いてみました😃 #チェンソーマン https://t.co/fZrJYHyZtY	2	2022-10-588	チェンソーマン
1635582942260129792	こういう服も似合いそう #チェンソーマン #chainsawman https://t.co/BktH7pD3Y5	2	2022-10-588	チェンソーマン
1582368015123091470	KICK BACK/米津玄師  #チェンソーマン おもろいぞ〜! https://t.co/gkl9uhR1JS	2	2022-10-588	チェンソーマン
1308998306077573121	ついにわたしも、「Edel Lilie」歌いました🌱プロジェクト発表会でちらっと聞こえたかな...??お披露目が楽しみですね✨  #アサルトリリィ  #ラスバレ https://t.co/HL5glOvRn6	2	2020-10-136	アサルトリリィ BOUQUET
1574414826750607361	9th anniversary おめでとう♪  #アサルトリリィ #アサルトリリィドール部 #アサルトリリィドール9周年 https://t.co/7UKGtr89EA	2	2020-10-136	アサルトリリィ BOUQUET
1357724791608807432	#アサルトリリィ  #郭神琳生誕祭2021 真夜中だけど、誕生日おめでとう🎉 昨日迎えて早々に、小悪魔コスにさせてすまんのう https://t.co/AC3U3F6ugB	2	2020-10-136	アサルトリリィ BOUQUET
1381261487944081412	合わせ目消しは断念しちゃったけど、他は自分の中で上手くできたからよし! またドールズ・クロニクルかってもう一本違う仕様で作りたい... #アサルトリリィcharm部  #アサルトリリィ https://t.co/WJF0l41ejL	2	2020-10-136	アサルトリリィ BOUQUET
1348910157355356162	楽しみ!!!!!!!!  #アサルトリリィ #アサルトリリィドール部 #1月12日は12分の1の日 https://t.co/2VjjMmyrmx	2	2020-10-136	アサルトリリィ BOUQUET
1359672501761003520	練習だけだと面白くなくてもう1枚描いてしまった...夜2時に......中の人練習。(ちょっと......別の赤髪姫カット概念が入り込んでいる気がする......)井澤美香子さんはまさに2・5次元を体現してらっしゃいますね。 #アサルトリリィ #ラスバレ競技会  #楓推し https://t.co/eO4pypu25U	2	2020-10-136	アサルトリリィ BOUQUET
1371043264334196737	#アサルトリリィ #ミリアム・ヒルデガルド・V・グロピウス #ドット絵  今週はアサルトリリィのミリアム・ヒルデガルド・V・グロピウスを作りました 髪を結んでるリボンどうやって表現するか悩んだ... 似ていると思ってくれたらうれしいです https://t.co/m24ZKwjGG4	2	2020-10-136	アサルトリリィ BOUQUET
1540365851810856960	月岡椛さん、お誕生日おめでとうございます🍁 #アサルトリリィ #月岡椛生誕祭2022 https://t.co/xrTIoFVwt5	2	2020-10-136	アサルトリリィ BOUQUET
1655226280651145217	5/10(水) 『#ラスバレ 放送局』に出演します🫶🏻 お久しぶりだぁ〜〜〜!新生グラン・エプレになってから初めてややちゃんとも一緒の出演になります!楽しみ☺️✨  #アサルトリリィ 🎀 https://t.co/bOwJCsadMo	2	2020-10-136	アサルトリリィ BOUQUET
1447035652537602049	『アサルトリリィ 電撃新潟奪還戦』第5話「一筋の光」が公開になりました。いよいよ、2代アールヴヘイムの戦いが始まりました! 果たして窮地に追い込まれた柳都、そして新潟を救えるのか!? #アサルトリリィ #電撃ホビーウェブ #アールヴヘイム #アゾン #天野天葉 #秋月大河 https://t.co/VeUAxdERZN	2	2020-10-136	アサルトリリィ BOUQUET
1497193901358448641	12公演目ありがとうございました。🛑  雪様の髪の毛つまんでみたら 怖いお顔されました...!❄️️  今回も相変わらずかっこよくて、強い。 さりげなく紫を気にしてくれる雪様、好き。   #アサルトリリィ  #御台場女学校  #御台場TEP https://t.co/pymlIZxQJe	2	2020-10-136	アサルトリリィ BOUQUET
1433076471841452035	めちゃくちゃ嬉しいです✨🌈 本当にヤバい😢 救援に入らせてもらって フィニッシュショット打たせてもらえて何回でも言っちゃうけど...めちゃくちゃ嬉しいです。 めちゃくちゃ感謝です🤲 #アサルトリリィ #ラスバレ https://t.co/094nvgzanz	2	2020-10-136	アサルトリリィ BOUQUET
1410209225083559937	「アサルトリリィ・御台場女学校編」 7/3 10:00〜 チケット販売スタートします! こちらから⬇︎ https://t.co/z5NxTu1CuF  よろしくお願いします☯️ #アサルトリリィ  #御台場女学校  #司馬燈 https://t.co/OpuP8cxNmb	2	2020-10-136	アサルトリリィ BOUQUET
1456956626900946950	今日も、大成功だったな  今度は新曲も披露するから期待してて  #アサルトリリィ #アサルトリリィドール部 #ラスバレ https://t.co/xOYisqlKK7	2	2020-10-136	アサルトリリィ BOUQUET
1453264133105856523	突然、百合ヶ丘へやってきた雨嘉の妹、莉芬。 だけど、なにかを隠してる......。 いったいなにが...?  雨嘉の初姉妹イベント\凛然のリトル・シスター/開催中!  #アサルトリリィ #ラスバレ    ▼今すぐ見に行く🍀	2	2020-10-136	アサルトリリィ BOUQUET
1544643060696764418	リリィディズの取手先生振り付けも好きだけど眼力が強くて引き込まれた #アサルトリリィ  #ルド女	2	2020-10-136	アサルトリリィ BOUQUET
1311708971472842753	ええええすごいいいぃ  なあああにぃい  #アサルトリリィ  #アサルトリリィ出撃	2	2020-10-136	アサルトリリィ BOUQUET
1337076834463191043	かえでさんかわいいし、フトモモムチムチだし🥰 #assaultlily #アサルトリリィ https://t.co/c4k4xeGDWW	2	2020-10-136	アサルトリリィ BOUQUET
1303686972951592968	#アサルトリリィ 7日目⭐ マチソワありがとうございました!!!  本日も戦い切りましたっっ!! 残り5回も魂とマギを込めていくね!!  実は... #御前様に止められ隊 ❤ https://t.co/E5I7cyRnGT	2	2020-10-136	アサルトリリィ BOUQUET
1439261553996361729	本日9月19日はアサルトリリィより真島百由の誕生日です。 声優さんは水瀬いのりさんです。 百由誕生日おめでとうございます🎉🎊 #アサルトリリィ #アサルトリリィ_FA #ラスバレ #真島百由生誕祭 #真島百由生誕祭2021 https://t.co/wnCtUteZW0	2	2020-10-136	アサルトリリィ BOUQUET
