期間,時間,放送局,対象地域,備考,タイプ,配信サイト,開始,終了
2020年4月12日,日曜 0:00（土曜深夜） 更新,,,,配信,Amazon Prime Video,2020-04-12,
2020年4月12日,日曜 0:00（土曜深夜） 更新,,,,配信,Netflix,2020-04-12,
2020年4月12日,日曜 0:00（土曜深夜） 更新,,,,配信,J:COMオンデマンド,2020-04-12,
2020年4月12日,日曜 0:00（土曜深夜） 更新,,,,配信,ビデオパス,2020-04-12,
2020年4月12日,日曜 0:00（土曜深夜） 更新,,,,配信,auスマートパスプレミアム,2020-04-12,
2020年4月12日,日曜 0:00（土曜深夜） 更新,,,,配信,みるプラス,2020-04-12,
2020年4月12日,日曜 0:00（土曜深夜） 更新,,,,配信,ひかりTV,2020-04-12,
2020年4月12日,日曜 0:00（土曜深夜） 更新,,,,配信,FOD,2020-04-12,
2020年4月12日,日曜 0:00（土曜深夜） 更新,,,,配信,GYAO!,2020-04-12,
2020年4月12日,日曜 0:00（土曜深夜） 更新,,,,配信,バンダイチャンネル,2020-04-12,
2020年4月12日,日曜 0:00（土曜深夜） 更新,,,,配信,Hulu,2020-04-12,
2020年4月12日,日曜 0:00（土曜深夜） 更新,,,,配信,ニコニコチャンネル,2020-04-12,
2020年4月12日,日曜 0:00（土曜深夜） 更新,,,,配信,ビデオマーケット,2020-04-12,
2020年4月12日,日曜 0:00（土曜深夜） 更新,,,,配信,クランクイン！ビデオ,2020-04-12,
2020年4月12日,日曜 2:00（土曜深夜） 更新,,,,配信,AbemaTV,2020-04-12,
2020年4月12日,日曜 23:30 - 月曜 0:00,,,,配信,ニコニコ生放送,2020-04-12,
2020年4月12日,日曜 更新,,,,配信,U-NEXT,2020-04-12,
2020年4月12日,日曜 更新,,,,配信,アニメ放題,2020-04-12,
未定,未定,,,,配信,DMM.com,,
未定,未定,,,,配信,TSUTAYA TV,,
2022年4月12日 - 6月14日,火曜 2:29 - 2:59（月曜深夜）,読売テレビ,近畿広域圏,『MANPA』第2部,放送,,2022-04-12,2022-06-14
2022年4月13日 - 6月15日,水曜 22:00 - 22:30,TOKYO MX,東京都,,放送,,2022-04-13,2022-06-15
2022年4月14日 - 6月16日,木曜 0:00 - 0:30（水曜深夜）,WOWOWプライム,日本全域,製作参加 / BS/CS放送 / 『アニメプライム』枠,放送,,2022-04-14,2022-06-16
2022年4月14日 - 6月16日,木曜 0:30 - 1:00（水曜深夜）,BSフジ,日本全域,製作参加 / BS/BS4K放送 / 『アニメギルド』枠,放送,,2022-04-14,2022-06-16
2022年4月14日 - 6月16日,木曜 23:00 - 23:30,AT-X,日本全域,CS放送 / 字幕放送[60] / リピート放送あり,放送,,2022-04-14,2022-06-16
2022年4月12日,火曜 2:59（月曜深夜） 更新,,,,配信,dアニメストア,2022-04-12,
2022年4月14日,木曜 0:30（水曜深夜） 更新,,,,配信,WOWOWオンデマンド,2022-04-14,
2022年4月18日,月曜 2:59（日曜深夜） 更新,,,,配信,U-NEXT,2022-04-18,
2022年4月18日,月曜 2:59（日曜深夜） 更新,,,,配信,アニメ放題,2022-04-18,
2022年4月18日,月曜 2:59（日曜深夜） 更新,,,,配信,Amazon Prime Video,2022-04-18,
2022年4月18日,月曜 2:59（日曜深夜） 更新,,,,配信,ABEMAビデオ,2022-04-18,
2022年4月18日,月曜 2:59（日曜深夜） 更新,,,,配信,FOD,2022-04-18,
2022年4月18日,月曜 2:59（日曜深夜） 更新,,,,配信,GYAO!,2022-04-18,
2022年4月18日,月曜 2:59（日曜深夜） 更新,,,,配信,ビデオマーケット,2022-04-18,
2022年4月18日,月曜 2:59 - 3:30（日曜深夜）,,,,配信,ABEMA[61],2022-04-18,
2022年4月18日,月曜 3:00（日曜深夜） 更新,,,,配信,バンダイチャンネル,2022-04-18,
2022年4月18日,月曜 3:00（日曜深夜） 更新,,,,配信,ニコニコチャンネル,2022-04-18,
2022年4月18日,月曜 12:00 更新,,,,配信,Hulu,2022-04-18,
2022年4月18日,月曜 23:00 - 23:30,,,,配信,ニコニコ生放送,2022-04-18,
2022年4月19日,火曜 0:00（月曜深夜） 更新,,,,配信,TELASA,2022-04-19,
2022年4月19日,火曜 0:00（月曜深夜） 更新,,,,配信,J:COMオンデマンド,2022-04-19,
2022年4月19日,火曜 0:00（月曜深夜） 更新,,,,配信,みるプラス,2022-04-19,
2022年4月19日,火曜 0:00（月曜深夜） 更新,,,,配信,auスマートパスプレミアム,2022-04-19,
